Id,unidad,comentarios,fecha,fechareg,userreg,fechamod,usermod,IdModulo
145,1023,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/05/2017,32:54.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:32:54-1023
146,1048,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/05/2017,33:27.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:33:27-1048
147,1073,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/05/2017,33:58.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:33:58-1073
148,1077,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/05/2017,36:23.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:36:23-1077
149,1047,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",15/05/2017,37:15.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:37:15-1047
150,1091,SE AJUSTO EL TANQUE DE DIêSEL.,15/05/2017,14:42.3,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-17:14:42-1091
151,135,SE ENDEREZO LA PUERTA TRASERA LADO DERECHO NO SERRABA .,15/05/2017,16:21.5,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-17:16:21-135
152,131,SE LE ARREGLO 1 LUZ FRONTAL PARTE ARRIBA LADO DERECHO.,15/05/2017,56:50.3,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-17:56:50-131
153,1008,SE LE COLOCO PROTECCI‡N PARA LA COMPUTADORA.,15/05/2017,58:22.4,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-17:58:22-1008
154,1096,SE LE HIZO MANTENIMIENTO EN LA AGENCIA.,15/05/2017,55:43.2,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-18:55:43-1096
155,1078,RELLENO,16/05/2017,05:38.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-09:05:38-1078
156,1031,RELLENO,16/05/2017,24:09.3,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-11:24:09-1031
157,1032,SE LE COLOCO LA PLACA TRASERA.,16/05/2017,27:13.4,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-11:27:13-1032
158,L0009,CAMBIO DE ACEITE Y FILTROS,16/05/2017,55:00.5,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-11:55:00-L0009
159,L0009,SE LE CAMBIARON 2 WAIPER.,16/05/2017,57:26.2,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-11:57:26-L0009
160,1069,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,59:37.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:59:37-1069
161,1091,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,00:08.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-16:00:08-1091
162,1074,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,00:49.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-16:00:49-1074
163,140,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,01:21.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-16:01:21-140
164,1058,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,01:50.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-16:01:50-1058
165,1038,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,02:20.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-16:02:20-1038
166,133,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,02:50.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-16:02:49-133
167,1026,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,03:20.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-16:03:20-1026
168,1075,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,03:53.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-16:03:52-1075
169,1046,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,04:23.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-16:04:23-1046
170,1045,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,05:03.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-16:05:03-1045
171,1057,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,05:41.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-16:05:41-1057
172,1095,SE LE PUSO 1 WAIPER LADO IZQUIERDO Y 1 MICA LATERAL TRASERA DE CAJA.,16/05/2017,35:11.2,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-17:35:11-1095
173,1031,SE LE PUSO 1 PLAFON DE STOP TRASERO.,16/05/2017,36:19.4,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-17:36:19-1031
174,1008,SE LE PUSO VµLVULA  CHEK DE LA COMPRESORA.,16/05/2017,38:38.0,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-17:38:37-1008
175,1094,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,15:58.0,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:15:58-1094
176,1097,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,17:09.4,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:17:09-1097
177,1068,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,18:48.9,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:18:48-1068
178,1095,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,19:22.5,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:19:22-1095
179,1047,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,24:59.2,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:24:59-1047
180,135,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,26:24.8,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:26:24-135
181,1036,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/05/2017,26:59.4,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:26:59-1036
182,1026,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,03:26.2,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:03:26-1026
183,1028,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,03:50.2,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:03:50-1028
184,1,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,04:27.6,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:04:27-001
185,1044,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,05:05.1,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:05:05-1044
186,,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,05:54.3,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:05:54-
187,1081,SE CAMBIO 1 PLAFON DE STOP TRASERO.,17/05/2017,41:56.2,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-07:41:56-1081
188,1050,SE LE CAMBIARON 2 LLANTAS TRASERAS 5Y6 Y SE LE INSTALO SU LLANTA DE REFACCI‡N CON SU CADENA Y CANDADO.,17/05/2017,30:50.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-09:30:50-1050
189,1023,CAMBIO DE ACEITE Y FILTROS,17/05/2017,36:50.6,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-11:36:50-1023
190,1023,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,38:16.0,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-11:38:15-1023
191,1030,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,06:50.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:06:50-1030
192,1080,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,07:26.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:07:26-1080
193,1018,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,08:05.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:08:04-1018
194,1096,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,08:42.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:08:42-1096
195,1064,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,09:11.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:09:11-1064
196,1066,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,09:41.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:09:41-1066
197,1031,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,10:18.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:10:18-1031
198,1053,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,11:10.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:11:10-1053
199,1067,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,11:49.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:11:49-1067
200,1049,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,12:27.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:12:27-1049
201,1078,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,13:35.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:13:35-1078
202,1017,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,14:11.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:14:11-1017
203,1009,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,14:44.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:14:44-1009
204,1050,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,15:22.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:15:22-1050
205,1010,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,16:01.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:16:01-1010
206,1079,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,16:34.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:16:34-1079
207,1032,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,17:16.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:17:16-1032
208,1008,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,18:03.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:18:03-1008
209,1033,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,18:47.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:18:47-1033
210,JMJ0002,SE CHECARON LAS LUCES.,17/05/2017,33:20.5,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-14:33:20-JMJ0002
211,141,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,22:21.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:22:21-141
212,1081,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,22:50.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:22:50-1081
213,1042,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,23:41.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:23:41-1042
214,139,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,24:14.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:24:14-139
215,142,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,24:59.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:24:59-142
216,1062,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,25:33.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:25:33-1062
217,1061,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,26:11.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:26:11-1061
218,1088,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,26:53.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:26:53-1088
219,1036,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,27:39.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:27:39-1036
220,1034,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,28:32.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:28:32-1034
221,1070,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,11:36.1,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:11:36-1070
222,1052,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,12:06.4,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:12:06-1052
223,1095,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,12:47.8,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:12:47-1095
224,1064,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,25:47.4,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:25:47-1064
225,1091,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,26:16.8,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:26:16-1091
226,1089,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,34:37.1,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:34:37-1089
227,1039,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,35:04.0,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:35:04-1039
228,1048,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,35:29.2,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:35:29-1048
229,1046,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,35:57.1,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:35:57-1046
230,132,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,36:38.7,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:36:38-132
231,1087,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,37:14.5,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:37:14-1087
232,,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,03:55.6,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:03:55-
233,1042,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,04:57.3,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:04:57-1042
234,1089,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/05/2017,05:22.3,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:05:22-1089
235,1066,SE CAMBIO MANGUERA ROJA DE AIRE .,18/05/2017,59:32.5,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-07:59:32-1066
236,1031,RELLENO,18/05/2017,21:53.1,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-09:21:53-1031
237,1030,SE CAMBIO ROTACHAMBER DELANTERO LADO DERECHO.,18/05/2017,24:34.3,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-09:24:34-1030
238,1053,SE CAMBIO FOCO DE DIRECCIONAL DELANTERO LADO DERECHO,18/05/2017,26:26.4,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-09:26:26-1053
239,1056,SE CAMBIARON 2 AMORTIGUADORES DELANTEROS.,18/05/2017,13:37.2,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-10:13:37-1056
240,1051,SE ARREGLARON LUCES DE LA CAJA FALSO CONTACTO DEL FUSIBLE.,18/05/2017,39:58.6,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-10:39:58-1051
241,1051,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,12:16.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:12:15-1051
242,1097,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,13:06.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:13:06-1097
243,1085,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,14:32.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:14:32-1085
244,1052,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,23:46.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:23:46-1052
246,1086,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",11/05/2017,13:12.6,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-15:13:12-1086
247,140,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,24:32.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:24:32-140
248,1088,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,25:37.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:25:37-1088
249,1026,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,27:16.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:27:16-1026
250,1038,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,27:46.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:27:46-1038
251,1072,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,28:29.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:28:29-1072
252,1047,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,29:01.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:29:01-1047
253,1036,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,30:06.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,30:21.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,DU-15:30:06-1036
254,1057,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,30:55.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:30:55-1057
255,137,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,31:28.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:31:28-137
256,,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,32:00.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:32:00-
257,1089,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,33:00.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:33:00-1089
258,131,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,33:33.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:33:33-131
259,1068,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,14:05.0,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-20:14:05-1068
260,1093,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,14:36.2,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-20:14:36-1093
261,1086,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,15:03.1,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-20:15:03-1086
262,,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,15:36.4,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-20:15:36-
263,1051,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,16:32.9,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-20:16:32-1051
264,1028,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,19:14.6,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-20:19:14-1028
265,133,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,19:50.9,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-20:19:50-133
266,1062,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,20:35.7,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-20:20:35-1062
267,1062,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,21:10.4,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-20:21:10-1062
268,1077,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,21:47.3,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-20:21:47-1077
269,1,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,23:57.8,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-20:23:57-001
270,1026,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,24:31.3,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-20:24:31-1026
271,1045,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,25:13.3,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-20:25:13-1045
272,1085,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,54:53.4,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:54:53-1085
273,1050,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,55:21.1,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:55:21-1050
274,1076,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,59:06.4,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:59:06-1076
275,1074,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,59:40.7,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-21:59:40-1074
277,1074,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/05/2017,02:18.9,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:02:18-1074
